EnsemblID	baseMean	log2FoldChange	lfcSE	pvalue	padj	HumanSymbol
ENSMUSG00000027669	1079.5161320361	2.44013874586767	0.0883023878693009	1.526812024783289e-169	2.9252191582823083e-165	GNB4
ENSMUSG00000034205	835.491979816945	5.09464015807075	0.208317010683888	2.1641424763132887e-132	2.0731402851843192e-128	LOXL4
ENSMUSG00000090150	449.666566680455	-2.90020247291152	0.121576007200849	1.8220977669435193e-127	1.1636523705623691e-123	ACAD11
ENSMUSG00000001506	5090.53157204466	10.0313114092523	0.43434375102105	4.042450530246428e-119	1.9362327427247797e-115	COL7A1
ENSMUSG00000025161	1717.8584282809	3.96403582947647	0.179414289443888	5.60285897245968e-109	2.1469035010671e-105	SLC16A8
ENSMUSG00000062380	460.094147150077	5.93036559412461	0.269267522803806	7.723151911274576e-108	2.4661311244684893e-104	TUBB6
ENSMUSG00000028270	2631.26777576207	8.42439754512567	0.39746959893498496	1.968129692513079e-100	5.386770968408298e-97	GBP3
ENSMUSG00000046805	770.234286312549	7.6845244837615	0.365199788279839	6.920544739280887e-99	1.657383958248529e-95	MPEG1
ENSMUSG00000035929	1286.0239950873101	9.26166041127584	0.451554358676497	2.1083028330380993e-94	4.4881082197974395e-91	HLA-H
ENSMUSG00000033065	2255.45090021864	-1.99856003330919	0.10182394897537403	3.7797376900878675e-87	7.241599440439356e-84	PFKP
ENSMUSG00000002985	5758.01987796984	6.58182171153859	0.337013994025723	2.3211621457209796e-85	4.0428314136243883e-82	APOE
ENSMUSG00000029659	206.24813448090302	6.61994135634899	0.343125631898769	2.2995102058277687e-83	3.671359669454518e-80	MEDAG
ENSMUSG00000024610	6721.28559922536	13.9558598860564	0.737666195123775	3.091246440317059e-82	4.5557838884641994e-79	CD74
ENSMUSG00000030560	881.3626043476131	5.512712880304	0.288265878352512	7.868625841606247e-82	1.0768214464238099e-78	CTSC
ENSMUSG00000025473	283.525995586449	3.7538329398608	0.19769816286661	1.97135199159138e-81	2.5179421871266085e-78	ADAM8
ENSMUSG00000020493	659.20730699419	2.03874522896304	0.107778760672681	3.626653244484238e-81	4.342690594442098e-78	PRR11
ENSMUSG00000038497	1250.7518563834199	-2.10415149499647	0.111383718804936	5.981346409195885e-81	6.740977403163767e-78	TMCO3
ENSMUSG00000036768	583.3497105633239	2.17851521209914	0.11671208721008	4.1452687237843087e-79	4.4121779710546373e-76	KIF15
ENSMUSG00000028678	595.637625714137	2.2178989416575496	0.120997022163808	2.05685186454518e-76	2.0740644669905886e-73	KIF2C
ENSMUSG00000031375	1642.49029170168	8.348407252273201	0.4583839046286961	7.837919671142468e-75	7.508335148970927e-72	BGN
ENSMUSG00000027715	1767.34333318657	2.45635745512398	0.13684589858927002	1.6190116433274992e-73	1.4770782892624597e-70	CCNA2
ENSMUSG00000059498	330.284440939923	7.076757019995902	0.394338616770058	1.6565417129669394e-72	1.44262193994244e-69	FCGR2C
ENSMUSG00000041064	277.512397612067	3.63153398862945	0.204472463173476	9.426376809915784e-72	7.852171882659858e-69	PIF1
ENSMUSG00000038943	1271.01915495701	2.25959236671983	0.12837660305311	1.0104070462950496e-70	8.065995249986199e-68	PRC1
ENSMUSG00000074151	701.304764282085	8.705900554210121	0.495334165315686	6.09371487884985e-70	4.66997933455537e-67	NLRC5
ENSMUSG00000029860	1178.6807540698198	1.93072035263527	0.110925897091711	2.9033403383771086e-69	2.1394268285756598e-66	ZYX
ENSMUSG00000040483	318.737014406289	5.09589099435311	0.290551765504466	3.5387134359545777e-69	2.51104484146125e-66	XAF1
ENSMUSG00000010025	2792.4254174361	-2.39475055639088	0.137950801159276	6.100476809756768e-69	4.174251257076068e-66	ALDH3A2
ENSMUSG00000073411	9459.24970770871	3.7320157873890496	0.215984014419572	5.740206699414338e-68	3.792297246692388e-65	HLA-H
ENSMUSG00000004105	911.920316955867	3.3822136118328703	0.196891789656447	1.3850462703036896e-67	8.845367164249496e-65	ANGPTL2
ENSMUSG00000023015	1803.72075125676	1.60715485889031	0.0946671076661934	3.355414846782279e-66	2.0737546145000597e-63	RACGAP1
ENSMUSG00000037321	945.453400695689	9.85417558988623	0.5795062643901121	6.566829239607097e-66	3.9316837938010084e-63	TAP1
ENSMUSG00000057346	236.558198066899	6.1258484729241385	0.360351033514601	3.5641546606321384e-65	2.0692617922136685e-62	APOL4
ENSMUSG00000026536	222.83624820204102	4.06129168665686	0.240042100805139	5.901790164699008e-65	3.325658757807889e-62	PYHIN1
ENSMUSG00000037440	1031.6684912059	-2.28994700919739	0.13648265225161998	1.4311290020971794e-64	7.83400015747996e-62	VNN2
ENSMUSG00000026683	434.5257101010701	2.71023867216761	0.162766865795767	7.058489140311328e-64	3.756488706645139e-61	NUF2
ENSMUSG00000040253	567.4531470289969	6.3255833023670895	0.380478522948235	1.8645059162934896e-62	9.654613202774865e-60	GBP7
ENSMUSG00000031538	1475.4655851105	3.2377775499068497	0.19813859804944695	1.3624101544705995e-61	6.869056881447948e-59	PLAT
ENSMUSG00000079553	662.088331481196	2.57206319070334	0.15760822003141198	2.038434685500179e-61	1.00139410614097e-58	KIFC1
ENSMUSG00000018593	4317.31722771464	12.6654274585992	0.7824710672764731	7.138025844880707e-61	3.41893592905174e-58	SPARC
ENSMUSG00000039607	182.68798125130402	3.9234028753149	0.24042274548156	9.682494806314546e-61	4.524558975467818e-58	ZCWPW2
ENSMUSG00000027379	835.68625846167	2.13680746163398	0.131849418701033	1.965742506358689e-60	8.848363816377396e-58	BUB1
ENSMUSG00000037544	575.993979100132	2.14236092654371	0.132197236094159	1.9859055488502997e-60	8.848363816377396e-58	DLGAP5
ENSMUSG00000029761	611.4683331229351	6.20350726164138	0.3827475676927429	1.8740597565663694e-59	8.160252471830717e-57	CALD1
ENSMUSG00000061232	13013.847882707	4.07023241753568	0.253875573722119	1.3790377402906693e-58	5.871329792495307e-56	HLA-H
ENSMUSG00000045827	1532.56631878741	2.77515989798056	0.17522330285294702	3.817234999252699e-58	1.5898783771887496e-55	SERPINB9
ENSMUSG00000068246	557.6149104918991	6.13265293027035	0.385743413146062	2.80050115829908e-57	1.1415915253585595e-54	APOL4
ENSMUSG00000024621	501.623863484093	8.15495003412067	0.514489106518481	2.8976464627884796e-57	1.1565835120950894e-54	KIT
ENSMUSG00000021822	293.349260221622	3.91439714178328	0.24801081870979305	5.257774309854158e-57	2.0557897551529798e-54	PLAU
ENSMUSG00000029722	810.5416239015581	-1.4931270437002	0.0952016775435596	5.546058878379098e-57	2.1251388410172996e-54	AGFG2
ENSMUSG00000028268	633.510012567755	8.307724549091281	0.525790994268295	6.000399705140598e-57	2.2541501558978196e-54	GBP7
ENSMUSG00000017057	914.879010138828	3.16692097990354	0.20295402947343105	1.6658050209907399e-56	6.137530460992597e-54	IL13RA1
ENSMUSG00000037447	616.641229521971	2.28280549288349	0.146030010420479	1.7719222618719592e-56	6.405331814189588e-54	ARID5A
ENSMUSG00000010651	148.499426974	-5.13391974335946	0.328186295070468	1.78234808580553e-55	6.323704995545968e-53	ACAA1
ENSMUSG00000028339	693.556888117816	9.340476539505401	0.6007136782266229	1.8657842931274294e-55	6.499374776732457e-53	COL18A1
ENSMUSG00000021608	558.281627795235	1.71284793770819	0.11087765517025698	2.2939868916729e-55	7.848302653135907e-53	LPCAT1
ENSMUSG00000075602	3115.2947662546503	7.79188576511001	0.507064116584935	6.648327437229747e-54	2.234654480173419e-51	LY6L
ENSMUSG00000019843	502.246418875318	2.26952574078517	0.148841634743822	6.91995991876903e-54	2.2858536566154484e-51	FYN
ENSMUSG00000024590	2019.4684549291198	2.4174605434991	0.159649500607636	2.976102078433149e-53	9.664260969610277e-51	LMNB2
ENSMUSG00000073489	240.945746092592	4.89777155288563	0.320050213266671	3.295016248758809e-53	1.0521536051661699e-50	PYHIN1
ENSMUSG00000058715	289.147354445305	6.9414472885759295	0.4549956144579579	5.023248515608738e-53	1.5777117755827494e-50	FCER1G
ENSMUSG00000027306	815.7763445191611	2.23591148315466	0.149456240786701	5.529244186611888e-52	1.70862563502092e-49	NUSAP1
ENSMUSG00000030707	462.24871237538696	9.0638779617069	0.605591655070102	1.6129917746017192e-51	4.905287207872128e-49	CORO6
ENSMUSG00000027469	1766.12147271578	2.01526493636464	0.13588323141849498	3.7632647489487587e-51	1.1265685832048303e-48	TPX2
ENSMUSG00000029561	368.821550544935	6.765221715330559	0.454063161236056	1.1829365120488592e-50	3.486750866822179e-48	OASL2P
ENSMUSG00000051378	381.286557249127	2.41465722838924	0.163931100345883	1.4521569752700294e-50	4.21543568018158e-48	KIF18B
ENSMUSG00000028581	535.867429690376	9.879282605882409	0.670819272368505	3.6334686809019486e-50	1.03900935011045e-47	LAPTM5
ENSMUSG00000037411	11944.4512066352	4.27650204825469	0.28956041449091	5.900678927786448e-50	1.6625162879038297e-47	SERPINE1
ENSMUSG00000000693	142.827235813242	5.359657655951509	0.361945100680284	6.329306080798357e-50	1.75743732176834e-47	LOXL4
ENSMUSG00000042524	953.7956418002208	1.44577723906436	0.099120952444315	1.0367168317196094e-49	2.8374939684165893e-47	SUN2
ENSMUSG00000024989	559.52514919214	2.88188485402162	0.19795677924797894	1.1035075368682e-49	2.97776068997997e-47	IFT81
ENSMUSG00000074818	201.762906843074	-2.76576859266493	0.191124742465716	4.19792618086214e-49	1.11705649582136e-46	PDZD7
ENSMUSG00000078920	360.21986788297096	8.777356822019101	0.602410396245567	6.70001525537651e-49	1.7584327709281996e-46	
ENSMUSG00000028364	1068.0264382850098	5.61744912717062	0.3840368922392801	8.948278159451238e-49	2.31675758455306e-46	TNXB
ENSMUSG00000020241	1887.34172339878	2.88743608889225	0.201205204106415	2.24565862480183e-48	5.73660981234377e-46	COL6A2
ENSMUSG00000054520	350.633449045392	2.26851506888864	0.157908591548633	3.406968246025189e-48	8.588697977052187e-46	SH3BP2
ENSMUSG00000037313	1425.8993103430896	2.4404299265123504	0.170295089934545	4.75208934027966e-48	1.18240622948595e-45	TACC3
ENSMUSG00000017760	4483.61150168899	-1.3383472001061598	0.0936547532575965	9.35815374739043e-48	2.2986265082853e-45	CTSA
