EnsemblID	baseMean	log2FoldChange	lfcSE	pvalue	padj	HumanSymbol
ENSMUSG00000025161	1717.8584282809	-1.32196694981002	0.17476217064564	8.01877420672694e-15	1.1392272515497001e-10	SLC16A8
ENSMUSG00000066026	1226.8213180005	-1.03259914239613	0.147397895202367	9.63703166609205e-13	6.845665444008491e-09	DHRS3
ENSMUSG00000072620	568.320397281281	1.76219350495064	0.316998844047697	6.312654358288082e-10	2.98946268227329e-06	SLFN12L
ENSMUSG00000040035	442.820393644735	1.38151545883102	0.27887181912200204	6.84248124275437e-08	0.00024302782753952797	DISP2
ENSMUSG00000074923	224.200864485883	-1.18356597211965	0.24544081012768496	1.8218926668208496e-07	0.000517672582350476	PAK6
ENSMUSG00000021636	132.813539910596	-1.12853973171726	0.244457179230015	3.7292898479858797e-07	0.000883033681172257	MARVELD2
ENSMUSG00000037860	94.27799312678472	1.21237536513057	0.30193281868702604	1.12614529801441e-06	0.0022855923212701	PYHIN1
ENSMUSG00000063193	169.925365743182	-1.04571737292745	0.25693547159389	1.37499788080359e-06	0.00244182436157208	CD300LF
ENSMUSG00000018593	4317.31722771464	1.32729141585908	0.979780326809769	5.93761910668805e-06	0.0085167788856256	SPARC
ENSMUSG00000055447	4954.1652079941105	0.4272868553160829	0.13985147539819198	6.29219718968435e-06	0.0085167788856256	CD47
ENSMUSG00000021273	1857.21884294953	-0.7861069521461809	0.24958772182739	6.59425408192311e-06	0.0085167788856256	FDFT1
ENSMUSG00000001270	904.569979323155	-0.948142575311551	0.330617445296672	8.222634066443151e-06	0.00973491351516316	CKM
ENSMUSG00000049001	128.65591650665002	-0.923672500357552	0.335817761596902	9.72706199475264e-06	0.0106301822891885	NDNF
ENSMUSG00000054263	707.684809303497	-0.970107826091659	0.40717888949534	1.4026413945659198e-05	0.0142338044947129	OSMR
ENSMUSG00000038253	50.840192019380595	-1.13764024097819	0.7089473344287109	1.60667319634291e-05	0.0152173374002958	HOXB5
ENSMUSG00000018340	1586.1383109774201	-0.644841066098681	0.28711536123869	2.12841710389012e-05	0.0187441949193021	ANXA6
