EnsemblID	baseMean	log2FoldChange	lfcSE	pvalue	padj	HumanSymbol
ENSMUSG00000025161	1717.8584282809	-2.44391098716404	0.21943644384838	3.73609977508835e-30	5.76106585318624e-26	SLC16A8
ENSMUSG00000034205	835.491979816945	-1.98798690160263	0.21206180092569898	4.71724839897823e-22	3.63699851561221e-18	LOXL4
ENSMUSG00000028527	675.9160146171611	-1.95729433619376	0.21641229033829998	1.0309384416067399e-20	4.75164077550508e-17	AK4
ENSMUSG00000010651	148.499426974	2.46831976081323	0.27541635864499797	1.23259164085735e-20	4.75164077550508e-17	ACAA1
ENSMUSG00000032374	776.821783059807	-2.68900124800964	0.304415974322654	2.30331262504916e-20	6.698006383230799e-17	PLOD3
ENSMUSG00000003545	561.119883850426	-3.1433955762630403	0.36746558273832597	2.60622816468125e-20	6.698006383230799e-17	FOSB
ENSMUSG00000018906	736.612025595759	-1.8382244962224799	0.209828949367023	1.4155940569009099e-19	3.1183514796302905e-16	P4HA2
ENSMUSG00000026971	532.8731772316211	-1.9611533991200802	0.233834410265119	3.32458191727943e-18	6.408131645556089e-15	ITGB6
ENSMUSG00000021196	2166.0830198106896	-2.11419419585551	0.25574323366948803	8.10680283672907e-18	1.3889655526929102e-14	PFKP
ENSMUSG00000045667	278.367293844314	-1.51749901284331	0.19308258572061301	3.7369497748732996e-16	5.76237655285463e-13	SMTNL2
ENSMUSG00000037411	11944.4512066352	-2.15831258455426	0.28137141756341805	9.285077799099302e-16	1.30159908783737e-12	SERPINE1
ENSMUSG00000037627	5.885433389866019	-26.8054001602195	3.38012619617156	1.26724975411427e-15		RGS22
ENSMUSG00000048424	257.488993245556	-1.3291277407729398	0.17606214220052105	5.84760711812639e-15	7.51417514679241e-12	RANBP3L
ENSMUSG00000078566	2079.08928707727	-2.0061775398231103	0.27557253221392797	2.02847629690976e-14	2.4060849614114197e-11	BNIP3
ENSMUSG00000010095	3469.04622069416	1.04555350550491	0.14579129094037	1.8934517445210602e-13	2.0855018500367701e-10	SLC3A2
ENSMUSG00000024810	1344.17728038943	-1.4961119476321203	0.22107898797376502	1.3030563912457398e-12	1.33954197020062e-09	IL33
ENSMUSG00000053113	1339.5116880032401	-0.986615628404891	0.14284515431645	1.41676161250697e-12	1.36540400405359e-09	SOCS3
ENSMUSG00000035105	2435.86284156918	-1.81075607521094	0.272334121188118	2.04140518219867e-12	1.85167458291197e-09	EGLN3
ENSMUSG00000020598	31.385265010555703	3.35809719672287	0.606893204689477	2.76927642994854e-12	2.37234680832258e-09	NRCAM
ENSMUSG00000058454	944.586804906447	0.8251437700803641	0.125291015722772	1.3416601033234e-11	1.0888630943814201e-08	TM7SF2
ENSMUSG00000004655	2238.7689441666002	1.16945997807031	0.18328055147556802	3.30278283182371e-11	2.54644556333608e-08	AQP1
ENSMUSG00000040035	442.820393644735	1.72428449656548	0.281202282118014	6.39470654169926e-11	4.69554166061917e-08	DISP2
ENSMUSG00000016496	340.692468078802	-1.5211257088890502	0.24824280900280102	8.4712837632371e-11	5.9375998013234606e-08	CD274
ENSMUSG00000041889	256.20346010898	1.28013229702064	0.207420392853501	9.884854325130758e-11	6.62715016058766e-08	SHISA4
ENSMUSG00000017057	914.879010138828	-1.20831384151244	0.198189008695698	1.83741149754422e-10	1.1805368871721599e-07	IL13RA1
